418.000000	21.243
420.000000	21.2999
422.000000	20.5147
424.000000	20.5479
426.000000	20.6764
428.000000	20.5752
430.000000	19.8425
432.000000	20.0934
434.000000	19.8659
436.000000	19.4422
438.000000	19.0258
440.000000	18.9799
442.000000	18.0988
444.000000	17.4686
446.000000	17.0105
448.000000	16.7606
450.000000	17.3012
452.000000	17.5272
454.000000	17.2342
456.000000	16.4883
458.000000	16.3936
460.000000	16.5899
462.000000	16.7791
464.000000	16.6965
466.000000	16.1892
468.000000	15.6143
470.000000	15.2207
472.000000	15.0801
474.000000	15.5345
476.000000	15.5471
478.000000	15.3755
480.000000	14.7868
482.000000	14.612
484.000000	14.0859
486.000000	14.3424
488.000000	14.2718
490.000000	13.9753
492.000000	13.36
494.000000	13.9016
496.000000	14.5079
498.000000	14.4963
500.000000	13.7264
502.000000	13.3968
504.000000	13.403
506.000000	13.4018
508.000000	12.6525
510.000000	12.6559
512.000000	12.7624
514.000000	13.1787
516.000000	13.1012
518.000000	12.8497
520.000000	12.3229
522.000000	12.1952
524.000000	12.1897
526.000000	12.1269
528.000000	12.3225
530.000000	12.2235
532.000000	12.3109
534.000000	12.2433
536.000000	12.1783
538.000000	11.7638
540.000000	11.7414
542.000000	11.7415
544.000000	12.0052
546.000000	12.0296
548.000000	12.1247
550.000000	12.2383
552.000000	11.8559
554.000000	11.7709
556.000000	11.8112
558.000000	11.8454
560.000000	11.6531
562.000000	11.4857
564.000000	11.5927
566.000000	11.6992
568.000000	11.6409
570.000000	11.2517
572.000000	11.0031
574.000000	11.0531
576.000000	10.8538
578.000000	10.6917
580.000000	10.4632
582.000000	10.8477
584.000000	11.0531
586.000000	11.3583
588.000000	11.0655
590.000000	11.0278
592.000000	11.0136
594.000000	11.0024
596.000000	10.6462
598.000000	10.3994
600.000000	10.2599
602.000000	10.4531
604.000000	10.374
606.000000	10.4447
608.000000	10.4518
610.000000	10.5119
612.000000	10.4706
614.000000	10.5958
616.000000	10.5735
618.000000	10.4676
620.000000	10.1699
622.000000	10.1642
624.000000	10.1988
626.000000	10.5231
628.000000	10.4653
630.000000	10.3083
632.000000	10.0992
634.000000	9.98847
636.000000	10.0167
638.000000	10.0693
640.000000	10.1648
642.000000	9.9201
644.000000	9.8391
646.000000	9.74141
648.000000	9.68845
650.000000	9.59325
652.000000	9.45771
654.000000	9.59813
656.000000	9.8013
658.000000	9.45071
660.000000	9.274
662.000000	9.46328
664.000000	9.80571
666.000000	9.75534
668.000000	9.58796
670.000000	9.33374
672.000000	9.34866
674.000000	9.37645
676.000000	9.39306
678.000000	9.27083
680.000000	9.24655
682.000000	9.42821
684.000000	9.56796
686.000000	9.34307
688.000000	9.14947
690.000000	9.04279
692.000000	8.92729
694.000000	9.00048
696.000000	9.2527
698.000000	9.37895
700.000000	9.38421
702.000000	9.0808
704.000000	8.91133
706.000000	8.85953
708.000000	8.98585
710.000000	9.13099
712.000000	9.19052
714.000000	9.37569
716.000000	9.3325
718.000000	9.26855
720.000000	9.08132
722.000000	8.85695
724.000000	8.80678
726.000000	8.74503
728.000000	8.67277
730.000000	8.50396
732.000000	8.54174
734.000000	8.7583
736.000000	9.00927
738.000000	9.14344
740.000000	9.12539
742.000000	8.9065
744.000000	8.92667
746.000000	8.71589
748.000000	8.84704
750.000000	8.83733
752.000000	8.84184
754.000000	8.84046
756.000000	8.77794
758.000000	8.98973
760.000000	8.99812
762.000000	8.96592
764.000000	8.8936
766.000000	8.97644
768.000000	8.86456
770.000000	8.8399
772.000000	8.91843
774.000000	8.82804
776.000000	8.85417
778.000000	8.6024
780.000000	8.63817
782.000000	8.55818
784.000000	9.14029
786.000000	9.21632
788.000000	9.29457
790.000000	9.07429
792.000000	9.05007
794.000000	9.20524
796.000000	9.048
798.000000	8.87056
800.000000	8.68415
802.000000	8.56864
804.000000	8.69595
806.000000	8.80485
808.000000	8.88138
810.000000	8.89431
812.000000	8.70416
814.000000	8.67633
816.000000	8.64661
818.000000	8.75879
820.000000	8.62751
822.000000	8.62239
824.000000	8.53906
826.000000	8.58812
828.000000	8.49461
830.000000	8.3833
832.000000	8.44603
834.000000	8.51692
836.000000	8.61679
838.000000	8.6804
840.000000	8.70633
842.000000	8.72735
844.000000	8.60557
846.000000	8.66658
848.000000	8.74498
850.000000	8.66604
852.000000	8.4095
854.000000	8.38198
856.000000	8.34997
858.000000	8.53286
860.000000	8.45178
862.000000	8.28351
864.000000	8.22811
866.000000	8.37083
868.000000	8.47959
870.000000	8.63645
872.000000	8.74793
874.000000	8.8057
876.000000	8.68185
878.000000	8.5322
880.000000	8.41151
882.000000	8.43247
884.000000	8.3439
886.000000	8.25085
888.000000	8.1524
890.000000	8.41515
892.000000	8.70354
894.000000	9.01237
896.000000	8.71528
898.000000	8.57588
900.000000	8.33907
902.000000	8.46061
904.000000	8.50192
906.000000	8.50573
908.000000	8.62759
910.000000	8.61573
912.000000	8.57493
914.000000	8.6117
916.000000	8.711
918.000000	8.9732
920.000000	9.03438
922.000000	9.10391
924.000000	8.99702
926.000000	8.75325
928.000000	8.28379
930.000000	8.29645
932.000000	8.40262
934.000000	8.73803
936.000000	8.63751
938.000000	8.30542
940.000000	8.25424
942.000000	8.17213
944.000000	8.43035
946.000000	8.40297
948.000000	8.44355
950.000000	8.4974
952.000000	8.49004
954.000000	8.30821
956.000000	8.02892
958.000000	7.83258
960.000000	8.11104
962.000000	8.14235
964.000000	8.2472
966.000000	8.13436
968.000000	8.327
970.000000	8.47374
972.000000	8.74722
974.000000	8.60024
976.000000	8.33961
978.000000	8.45093
980.000000	8.55521
982.000000	8.48441
984.000000	8.297
986.000000	8.40079
988.000000	8.4236
990.000000	8.51317
992.000000	8.54431
994.000000	8.50584
996.000000	8.48924
998.000000	8.41258
1000.000000	8.60639
1002.000000	8.56547
1004.000000	8.67652
1006.000000	8.55776
1008.000000	8.6115
1010.000000	8.49704
1012.000000	8.50529
1014.000000	8.61988
1016.000000	8.58461
1018.000000	8.5121
1020.000000	8.49974
1022.000000	8.48453
1024.000000	8.46381
1026.000000	8.38425
1028.000000	8.48743
1030.000000	8.53427
1032.000000	8.7836
1034.000000	8.8068
1036.000000	8.79562
1038.000000	8.6337
1040.000000	8.53496
1042.000000	8.88737
1044.000000	9.04132
1046.000000	9.1526
1048.000000	9.19112
1050.000000	9.31143
1052.000000	9.43588
1054.000000	9.40704
1056.000000	9.39251
1058.000000	9.34367
1060.000000	9.3349
1062.000000	9.44162
1064.000000	9.64565
1066.000000	10.1934
1068.000000	10.4629
1070.000000	10.689
1072.000000	10.6087
1074.000000	10.6537
1076.000000	10.6799
1078.000000	10.9486
1080.000000	11.3037
1082.000000	11.5572
1084.000000	11.6192
1086.000000	12.0192
1088.000000	12.3502
1090.000000	12.5797
1092.000000	12.6607
1094.000000	12.8192
1096.000000	13.0312
1098.000000	13.0145
1100.000000	13.1867
1102.000000	13.09
1104.000000	12.899
1106.000000	12.8401
1108.000000	12.9086
1110.000000	12.8344
1112.000000	12.7937
1114.000000	12.8151
1116.000000	12.8361
1118.000000	12.6826
1120.000000	12.4109
1122.000000	12.085
1124.000000	11.3475
1126.000000	10.7413
1128.000000	10.4703
1130.000000	10.4808
1132.000000	10.4738
1134.000000	10.3502
1136.000000	9.94139
1138.000000	9.49374
1140.000000	9.15173
1142.000000	8.90922
1144.000000	8.83061
1146.000000	8.47142
1148.000000	8.3303
1150.000000	8.02812
1152.000000	7.95997
1154.000000	7.79871
1156.000000	7.75105
1158.000000	7.6966
1160.000000	7.39964
1162.000000	7.38061
1164.000000	7.3114
1166.000000	7.33212
1168.000000	7.16425
1170.000000	7.10555
1172.000000	7.13251
1174.000000	7.11735
1176.000000	6.96365
1178.000000	6.85333
1180.000000	6.8408
1182.000000	6.92341
1184.000000	6.99979
1186.000000	6.8153
1188.000000	6.50637
1190.000000	6.36515
1192.000000	6.51473
1194.000000	6.49863
1196.000000	6.45038
1198.000000	6.26034
1200.000000	6.39945
1202.000000	6.55298
1204.000000	6.6807
1206.000000	6.61736
1208.000000	6.43201
1210.000000	6.45809
1212.000000	6.48068
1214.000000	6.25726
1216.000000	6.09726
1218.000000	6.02431
1220.000000	6.17188
1222.000000	6.24846
1224.000000	6.27333
1226.000000	6.2983
1228.000000	6.14973
1230.000000	6.17462
1232.000000	6.19618
1234.000000	6.32455
1236.000000	6.1541
1238.000000	6.04171
1240.000000	6.00935
1242.000000	6.16867
1244.000000	6.15757
1246.000000	6.00375
1248.000000	6.02793
1250.000000	6.09601
1252.000000	6.15923
1254.000000	6.12836
1256.000000	6.08465
1258.000000	5.98889
1260.000000	6.04979
1262.000000	6.06746
1264.000000	6.15571
1266.000000	6.09298
1268.000000	5.97753
1270.000000	5.7972
1272.000000	5.71196
1274.000000	5.78983
1276.000000	5.81903
1278.000000	5.87048
1280.000000	5.61092
1282.000000	5.53177
1284.000000	5.48095
1286.000000	5.65986
1288.000000	5.82626
1290.000000	5.80943
1292.000000	5.83875
1294.000000	5.78073
1296.000000	5.79853
1298.000000	5.74464
1300.000000	5.56611
1302.000000	5.39795
1304.000000	5.2949
1306.000000	5.44819
1308.000000	5.71066
1310.000000	5.80562
1312.000000	5.74289
1314.000000	5.49172
1316.000000	5.36428
1318.000000	5.31426
1320.000000	5.33285
1322.000000	5.40396
1324.000000	5.56723
1326.000000	5.5853
1328.000000	5.56963
1330.000000	5.37084
1332.000000	5.38257
1334.000000	5.43814
1336.000000	5.31822
1338.000000	5.38406
1340.000000	5.5689
1342.000000	5.58535
1344.000000	5.31416
1346.000000	5.14369
1348.000000	5.18977
1350.000000	5.20182
1352.000000	5.21381
1354.000000	5.14475
1356.000000	5.17963
1358.000000	5.10024
1360.000000	5.08636
1362.000000	4.95095
1364.000000	5.09054
1366.000000	5.14687
1368.000000	5.02578
1370.000000	4.93331
1372.000000	4.95652
1374.000000	4.97777
1376.000000	5.03622
1378.000000	5.11887
1380.000000	5.36695
1382.000000	5.31874
1384.000000	5.21125
1386.000000	5.00828
1388.000000	4.95483
1390.000000	4.91014
1392.000000	4.87257
1394.000000	4.92691
1396.000000	4.99991
1398.000000	5.12156
1400.000000	4.92395
1402.000000	4.97775
1404.000000	5.00508
1406.000000	4.90878
1408.000000	4.83786
1410.000000	4.73802
1412.000000	4.74657
1414.000000	4.59134
1416.000000	4.51416
1418.000000	4.55304
1420.000000	4.66897
1422.000000	4.706
1424.000000	4.77345
1426.000000	4.72585
1428.000000	4.78758
1430.000000	4.67926
1432.000000	4.68486
1434.000000	4.52803
1436.000000	4.65461
1438.000000	4.62517
1440.000000	4.67206
1442.000000	4.58506
1444.000000	4.66273
1446.000000	4.6805
1448.000000	4.65862
1450.000000	4.5226
1452.000000	4.46437
1454.000000	4.56176
1456.000000	4.57184
1458.000000	4.58019
1460.000000	4.53521
1462.000000	4.47125
1464.000000	4.43773
1466.000000	4.34485
1468.000000	4.42907
1470.000000	4.61877
1472.000000	4.60487
1474.000000	4.53551
1476.000000	4.35169
1478.000000	4.36531
1480.000000	4.27923
1482.000000	4.35699
1484.000000	4.32748
1486.000000	4.39
