418.000000	47.052
420.000000	45.7492
422.000000	48.1397
424.000000	50.2567
426.000000	49.5574
428.000000	48.5273
430.000000	50.5037
432.000000	46.2698
434.000000	43.846
436.000000	42.5733
438.000000	41.99
440.000000	41.2023
442.000000	41.8593
444.000000	41.6797
446.000000	41.9211
448.000000	42.9645
450.000000	41.2172
452.000000	37.5454
454.000000	35.0618
456.000000	33.5949
458.000000	35.2452
460.000000	35.1905
462.000000	35.5738
464.000000	35.4351
466.000000	36.7013
468.000000	36.1068
470.000000	34.9117
472.000000	33.8874
474.000000	32.3035
476.000000	31.5719
478.000000	31.4556
480.000000	31.5595
482.000000	29.8767
484.000000	31.0261
486.000000	33.4557
488.000000	33.0299
490.000000	32.3152
492.000000	31.0915
494.000000	31.4011
496.000000	30.7111
498.000000	29.7447
500.000000	28.3509
502.000000	29.9767
504.000000	29.6834
506.000000	29.1918
508.000000	26.7793
510.000000	26.8708
512.000000	26.5779
514.000000	26.841
516.000000	26.2701
518.000000	24.9618
520.000000	24.6332
522.000000	24.9132
524.000000	25.138
526.000000	24.9094
528.000000	25.1153
530.000000	25.4594
532.000000	24.1343
534.000000	23.4104
536.000000	23.0115
538.000000	23.4995
540.000000	22.7436
542.000000	22.2709
544.000000	21.7582
546.000000	22.4607
548.000000	22.7291
550.000000	22.4843
552.000000	21.1923
554.000000	20.685
556.000000	20.6475
558.000000	20.9062
560.000000	20.4618
562.000000	20.7376
564.000000	19.913
566.000000	19.2303
568.000000	18.5877
570.000000	19.0045
572.000000	19.6317
574.000000	19.979
576.000000	20.0812
578.000000	19.7909
580.000000	19.5273
582.000000	18.4677
584.000000	17.7872
586.000000	17.5242
588.000000	17.5548
590.000000	17.7619
592.000000	17.102
594.000000	16.7337
596.000000	16.0195
598.000000	15.6955
600.000000	15.6709
602.000000	15.7167
604.000000	15.9773
606.000000	15.7409
608.000000	15.5327
610.000000	15.2223
612.000000	14.9623
614.000000	14.1436
616.000000	14.077
618.000000	14.0879
620.000000	15.1099
622.000000	14.9877
624.000000	14.7906
626.000000	14.1478
628.000000	13.9405
630.000000	13.8335
632.000000	14.0422
634.000000	14.0483
636.000000	14.0999
638.000000	13.9149
640.000000	12.8386
642.000000	11.9638
644.000000	11.7678
646.000000	11.8759
648.000000	11.6774
650.000000	11.7525
652.000000	11.5638
654.000000	11.6098
656.000000	11.4846
658.000000	12.2645
660.000000	12.256
662.000000	11.9077
664.000000	10.6253
666.000000	10.69
668.000000	10.8428
670.000000	11.2974
672.000000	11.2955
674.000000	11.1414
676.000000	10.8715
678.000000	10.5123
