TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	26/04/10
TIME	15:33:47
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-2
XUNITS	NANOMETERS
YUNITS	Mol. CD
Y2UNITS	Mol. Abs
Y3UNITS	Mol. Abs
FIRSTX	680.0000
LASTX	350.0000
NPOINTS	166
FIRSTY	-0.01780
MAXY	-0.00609
MINY	-0.22489
XYDATA
680.0000	-0.0177999	632.612	19.7558
678.0000	-0.0160931	633.499	20.818
676.0000	-0.0244718	632.033	21.9807
674.0000	-0.026754	630.505	24.4254
672.0000	-0.0281946	629.402	27.4083
670.0000	-0.034772	628.853	29.7171
668.0000	-0.0288508	628.772	32.2621
666.0000	-0.0289478	629.06	34.7588
664.0000	-0.0289978	629.531	36.856
662.0000	-0.0251157	629.939	39.0703
660.0000	-0.0247964	629.626	41.2047
658.0000	-0.0236443	628.453	43.2139
656.0000	-0.0250171	625.99	45.1013
654.0000	-0.0273928	622.012	47.127
652.0000	-0.0288745	618.169	50.057
650.0000	-0.0310811	615.957	53.4724
648.0000	-0.0330495	615.657	56.9973
646.0000	-0.0330159	617.167	60.7153
644.0000	-0.0299283	618.885	63.2819
642.0000	-0.0292568	619.213	65.2535
640.0000	-0.0302895	618.039	67.7365
638.0000	-0.0308794	615.981	70.3016
636.0000	-0.0385543	613.916	73.3669
634.0000	-0.041887	612.089	76.7552
632.0000	-0.0415915	610.807	80.2611
630.0000	-0.0443086	609.901	83.5183
628.0000	-0.0449662	609.02	86.8634
626.0000	-0.0444512	608.081	90.2284
624.0000	-0.0472232	607.284	94.0423
622.0000	-0.051746	607.222	98.1886
620.0000	-0.0561793	608.123	102.369
618.0000	-0.0647309	609.895	106.266
616.0000	-0.0681085	612.31	109.907
614.0000	-0.0694981	615.078	113.353
612.0000	-0.0758663	617.814	116.932
610.0000	-0.0808377	620.392	120.918
608.0000	-0.0910574	622.715	125.018
606.0000	-0.101329	624.628	129.227
604.0000	-0.108866	626.218	133.762
602.0000	-0.1132	627.565	138.363
600.0000	-0.116011	628.287	142.827
598.0000	-0.121983	628.331	146.809
596.0000	-0.126017	627.806	150.406
594.0000	-0.135059	627.043	153.678
592.0000	-0.14265	626.123	156.467
590.0000	-0.150439	625.949	159.907
588.0000	-0.160508	626.134	163.282
586.0000	-0.166368	627.039	166.906
584.0000	-0.175551	628.578	171.086
582.0000	-0.188081	630.138	174.822
580.0000	-0.192127	632.051	178.932
578.0000	-0.200063	633.697	182.787
576.0000	-0.207485	635.284	186.534
574.0000	-0.207837	636.742	190.735
572.0000	-0.213498	638.123	194.622
570.0000	-0.216711	639.587	198.692
568.0000	-0.219371	640.85	202.559
566.0000	-0.222417	641.743	205.87
564.0000	-0.223137	642.162	208.763
562.0000	-0.224473	642.197	211.351
560.0000	-0.224888	641.904	213.925
558.0000	-0.223108	641.6	216.553
556.0000	-0.218637	641.253	219.209
554.0000	-0.214943	640.845	221.848
552.0000	-0.208782	640.221	224.268
550.0000	-0.20491	639.467	226.643
548.0000	-0.204875	638.337	228.598
546.0000	-0.207097	636.732	230.099
544.0000	-0.204183	635.136	231.822
542.0000	-0.199319	633.732	233.301
540.0000	-0.192119	632.102	234.403
538.0000	-0.184013	630.367	235.34
536.0000	-0.179217	628.229	235.899
534.0000	-0.175443	625.694	236.427
532.0000	-0.173429	622.931	236.937
530.0000	-0.16557	620.125	237.157
528.0000	-0.164607	617.17	237.438
526.0000	-0.162343	613.917	237.43
524.0000	-0.158999	610.64	237.094
522.0000	-0.160375	607.242	236.901
520.0000	-0.154868	603.876	236.546
518.0000	-0.148949	600.552	236.251
516.0000	-0.147965	597.1	235.857
514.0000	-0.144852	594.077	235.611
512.0000	-0.145224	591.13	235.282
510.0000	-0.148561	588.198	234.66
508.0000	-0.153999	585.402	234.27
506.0000	-0.161934	581.96	233.462
504.0000	-0.166642	578.829	232.796
502.0000	-0.171504	575.929	232.318
500.0000	-0.174006	572.784	231.902
498.0000	-0.175506	568.297	230.937
496.0000	-0.181802	559.154	230.304
494.0000	-0.185963	551.99	231.593
492.0000	-0.190046	548.555	231.81
490.0000	-0.192521	546.215	232.374
488.0000	-0.194524	545.558	232.588
486.0000	-0.196984	541.561	231.466
484.0000	-0.197004	533.59	231.197
482.0000	-0.200002	530.869	232.057
480.0000	-0.200787	530.739	231.937
478.0000	-0.200784	529.99	231.665
476.0000	-0.202369	524.191	231.296
474.0000	-0.203997	515.02	230.662
472.0000	-0.20711	497.304	229.935
470.0000	-0.20736	484.26	231.956
468.0000	-0.205814	485.847	233.916
466.0000	-0.203395	481.698	232.449
464.0000	-0.201041	488.919	234.128
462.0000	-0.201077	499.014	233.155
460.0000	-0.200164	500.595	231.29
458.0000	-0.196365	507.103	231.886
456.0000	-0.190973	508.304	229.707
454.0000	-0.179293	503.967	227.27
452.0000	-0.167922	504.68	227.261
450.0000	-0.156869	504.932	225.607
448.0000	-0.148732	506.129	224.002
446.0000	-0.143369	509.985	223.442
444.0000	-0.139238	510.9	221.2
442.0000	-0.135059	507.335	219.002
440.0000	-0.128297	504.708	219.339
438.0000	-0.122789	503.416	219.749
436.0000	-0.114951	502.629	220.047
434.0000	-0.108319	502.589	220.332
432.0000	-0.102107	502.426	220.409
430.0000	-0.0915665	501.079	219.917
428.0000	-0.0864879	499.456	219.567
426.0000	-0.0822043	497.823	220.323
424.0000	-0.0815102	495.25	220.422
422.0000	-0.081975	492.604	220.969
420.0000	-0.0818467	491.976	222.333
418.0000	-0.0809669	491.667	223.314
416.0000	-0.0783963	491.941	223.824
414.0000	-0.0773702	493.626	225.536
