TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	26/04/10
TIME	15:28:08
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-2
XUNITS	NANOMETERS
YUNITS	Mol. CD
Y2UNITS	Mol. Abs
Y3UNITS	Mol. Abs
FIRSTX	680.0000
LASTX	350.0000
NPOINTS	166
FIRSTY	-0.01131
MAXY	-0.00014
MINY	-0.04604
XYDATA
680.0000	-0.0113084	632.688	19.8318
678.0000	-0.014234	633.607	20.9263
676.0000	-0.0153826	632.141	22.0889
674.0000	-0.0175483	630.609	24.5293
672.0000	-0.0178353	629.538	27.5442
670.0000	-0.0174054	629.013	29.8767
668.0000	-0.0167388	628.981	32.4716
666.0000	-0.0176439	629.32	35.0194
664.0000	-0.0186919	629.881	37.2057
662.0000	-0.0183044	630.275	39.4063
660.0000	-0.0155492	629.995	41.5734
658.0000	-0.0151292	628.728	43.4891
656.0000	-0.0147984	626.164	45.2749
654.0000	-0.017817	622.15	47.2647
652.0000	-0.0213147	618.328	50.216
650.0000	-0.0217405	616.093	53.608
648.0000	-0.0228366	615.664	57.0034
646.0000	-0.022323	617.006	60.5544
644.0000	-0.0170719	618.558	62.9548
642.0000	-0.015057	618.8	64.8402
640.0000	-0.0140546	617.641	67.3379
638.0000	-0.00885729	615.756	70.0768
636.0000	-0.00933363	613.815	73.2654
634.0000	-0.0122513	612.215	76.8812
632.0000	-0.0113947	611.087	80.5406
630.0000	-0.0141744	610.257	83.874
628.0000	-0.018269	609.372	87.2152
626.0000	-0.0167123	608.376	90.5234
624.0000	-0.0135587	607.628	94.3862
622.0000	-0.0124115	607.506	98.4728
620.0000	-0.0115195	608.491	102.737
618.0000	-0.0104631	610.334	106.706
616.0000	-0.00954299	612.846	110.443
614.0000	-0.00820306	615.75	114.025
612.0000	-0.0062117	618.546	117.665
610.0000	-0.007222	621.214	121.74
608.0000	-0.00658164	623.545	125.848
606.0000	-0.00588918	625.516	130.115
604.0000	-0.00368324	627.21	134.754
602.0000	-0.000142682	628.627	139.424
600.0000	-0.00084264	629.401	143.942
598.0000	-0.00430781	629.474	147.951
596.0000	-0.00576571	628.946	151.546
594.0000	-0.00626934	628.216	154.851
592.0000	-0.00752277	627.391	157.736
590.0000	-0.00854426	627.377	161.335
588.0000	-0.00816897	627.755	164.904
586.0000	-0.00761031	628.735	168.602
584.0000	-0.00620605	630.36	172.869
582.0000	-0.00834466	631.981	176.665
580.0000	-0.00748066	633.958	180.838
578.0000	-0.00943405	635.762	184.852
576.0000	-0.0139706	637.506	188.756
574.0000	-0.0122496	639.141	193.134
572.0000	-0.0106425	640.625	197.123
570.0000	-0.0106519	642.191	201.297
568.0000	-0.00976287	643.523	205.233
566.0000	-0.00918988	644.498	208.626
564.0000	-0.0137486	644.994	211.596
562.0000	-0.0194357	645.131	214.285
560.0000	-0.0181537	644.976	216.997
558.0000	-0.0211701	644.764	219.718
556.0000	-0.0204695	644.556	222.512
554.0000	-0.0182785	644.114	225.117
552.0000	-0.0203892	643.5	227.546
550.0000	-0.0210761	642.658	229.834
548.0000	-0.0225284	641.475	231.736
546.0000	-0.0210748	639.922	233.289
544.0000	-0.0200789	638.204	234.89
542.0000	-0.0200434	636.841	236.411
540.0000	-0.0191481	635.226	237.527
538.0000	-0.0253517	633.492	238.465
536.0000	-0.0255517	631.457	239.127
534.0000	-0.0228021	628.967	239.7
532.0000	-0.0236571	626.257	240.263
530.0000	-0.0218113	623.415	240.447
528.0000	-0.0239108	620.466	240.734
526.0000	-0.028423	617.194	240.707
524.0000	-0.0292769	613.762	240.217
522.0000	-0.0285388	610.331	239.989
520.0000	-0.0285153	606.818	239.488
518.0000	-0.0244899	603.397	239.096
516.0000	-0.0227191	599.966	238.724
514.0000	-0.0209969	596.862	238.396
512.0000	-0.0222153	593.894	238.046
510.0000	-0.0241652	590.991	237.453
508.0000	-0.0267137	588.031	236.899
506.0000	-0.0326288	584.575	236.078
504.0000	-0.0315051	581.492	235.459
502.0000	-0.0304146	578.497	234.886
500.0000	-0.0330253	575.414	234.532
498.0000	-0.0302475	570.985	233.625
496.0000	-0.0331332	561.785	232.936
494.0000	-0.0362531	554.651	234.254
492.0000	-0.0355398	551.194	234.449
490.0000	-0.0398025	548.817	234.977
488.0000	-0.0406269	548.054	235.084
486.0000	-0.0409347	543.989	233.895
484.0000	-0.0417922	535.886	233.493
482.0000	-0.0408066	533.053	234.241
480.0000	-0.0429989	532.909	234.107
478.0000	-0.041649	532.029	233.703
476.0000	-0.0428703	526.316	233.42
474.0000	-0.0440254	517.154	232.795
472.0000	-0.0429696	499.385	232.016
470.0000	-0.0453529	486.425	234.12
468.0000	-0.0455742	487.892	235.961
466.0000	-0.0455035	483.682	234.434
464.0000	-0.0450589	490.917	236.126
462.0000	-0.0444577	500.873	235.014
460.0000	-0.0448203	502.439	233.134
458.0000	-0.0460423	508.779	233.562
456.0000	-0.0449899	509.881	231.284
454.0000	-0.0412954	505.435	228.738
452.0000	-0.0397412	506.058	228.64
450.0000	-0.0366222	506.306	226.981
448.0000	-0.0346373	507.486	225.359
446.0000	-0.0362169	511.303	224.761
444.0000	-0.035692	512.328	222.627
442.0000	-0.0355077	508.634	220.301
440.0000	-0.0378914	505.895	220.527
438.0000	-0.039618	504.548	220.881
436.0000	-0.0377144	503.59	221.008
434.0000	-0.0351251	503.661	221.403
432.0000	-0.0330384	503.477	221.46
430.0000	-0.0315534	502.243	221.081
428.0000	-0.0302672	500.676	220.786
426.0000	-0.0306495	498.9	221.4
424.0000	-0.0324317	496.319	221.491
422.0000	-0.0299887	493.505	221.869
