时间(分钟),信号值(微伏)
16.2720,-5143
16.2747,-5143
16.2773,-5143
16.2800,-5143
16.2827,-5142
16.2853,-5141
16.2880,-5141
16.2907,-5142
16.2933,-5141
16.2960,-5141
16.2987,-5141
16.3013,-5141
16.3040,-5142
16.3067,-5142
16.3093,-5141
16.3120,-5141
16.3147,-5142
16.3173,-5143
16.3200,-5143
16.3227,-5142
16.3253,-5141
16.3280,-5141
16.3307,-5141
16.3333,-5141
16.3360,-5142
16.3387,-5141
16.3413,-5141
16.3440,-5141
16.3467,-5141
16.3493,-5142
16.3520,-5142
16.3547,-5142
16.3573,-5142
16.3600,-5141
16.3627,-5141
16.3653,-5142
16.3680,-5142
16.3707,-5142
16.3733,-5142
16.3760,-5141
16.3787,-5141
16.3813,-5141
16.3840,-5141
16.3867,-5142
16.3893,-5142
16.3920,-5142
16.3947,-5141
16.3973,-5141
16.4000,-5141
16.4027,-5141
16.4053,-5141
16.4080,-5142
16.4107,-5143
16.4133,-5142
16.4160,-5142
16.4187,-5143
16.4213,-5143
16.4240,-5143
16.4267,-5143
16.4293,-5143
16.4320,-5143
16.4347,-5143
16.4373,-5142
16.4400,-5142
16.4427,-5143
16.4453,-5143
16.4480,-5143
16.4507,-5143
16.4533,-5143
16.4560,-5143
16.4587,-5143
16.4613,-5143
16.4640,-5143
16.4667,-5143
16.4693,-5144
16.4720,-5144
16.4747,-5144
16.4773,-5143
16.4800,-5143
16.4827,-5143
16.4853,-5143
16.4880,-5143
16.4907,-5144
16.4933,-5145
16.4960,-5145
16.4987,-5144
16.5013,-5145
16.5040,-5145
16.5067,-5145
16.5093,-5145
16.5120,-5145
16.5147,-5144
16.5173,-5144
16.5200,-5144
16.5227,-5143
16.5253,-5144
16.5280,-5144
16.5307,-5144
16.5333,-5144
16.5360,-5144
16.5387,-5145
16.5413,-5145
16.5440,-5145
16.5467,-5145
16.5493,-5145
16.5520,-5144
16.5547,-5144
16.5573,-5143
16.5600,-5143
16.5627,-5143
16.5653,-5143
16.5680,-5144
16.5707,-5144
16.5733,-5144
16.5760,-5144
16.5787,-5145
16.5813,-5146
16.5840,-5144
16.5867,-5144
16.5893,-5143
16.5920,-5144
16.5947,-5144
16.5973,-5145
16.6000,-5146
16.6027,-5144
16.6053,-5144
16.6080,-5144
16.6107,-5145
16.6133,-5143
16.6160,-5144
16.6187,-5144
16.6213,-5143
16.6240,-5144
16.6267,-5144
16.6293,-5143
16.6320,-5144
16.6347,-5143
16.6373,-5144
16.6400,-5144
16.6427,-5144
16.6453,-5145
16.6480,-5145
16.6507,-5146
16.6533,-5146
16.6560,-5146
16.6587,-5146
16.6613,-5146
16.6640,-5145
16.6667,-5145
16.6693,-5145
16.6720,-5145
16.6747,-5146
16.6773,-5148
16.6800,-5146
16.6827,-5146
16.6853,-5146
16.6880,-5147
16.6907,-5146
16.6933,-5146
16.6960,-5146
16.6987,-5145
16.7013,-5146
16.7040,-5147
16.7067,-5147
16.7093,-5144
16.7120,-5145
16.7147,-5146
16.7173,-5146
16.7200,-5147
16.7227,-5147
16.7253,-5146
16.7280,-5146
16.7307,-5146
16.7333,-5146
16.7360,-5147
16.7387,-5148
16.7413,-5149
16.7440,-5148
16.7467,-5146
16.7493,-5147
16.7520,-5150
16.7547,-5149
16.7573,-5148
16.7600,-5150
16.7627,-5148
16.7653,-5149
16.7680,-5151
16.7707,-5150
16.7733,-5151
16.7760,-5151
16.7787,-5150
16.7813,-5151
16.7840,-5151
16.7867,-5151
16.7893,-5152
16.7920,-5153
16.7947,-5152
16.7973,-5152
16.8000,-5152
16.8027,-5151
16.8053,-5151
16.8080,-5152
16.8107,-5154
16.8133,-5153
16.8160,-5153
16.8187,-5154
16.8213,-5155
16.8240,-5153
16.8267,-5153
16.8293,-5154
16.8320,-5154
16.8347,-5154
16.8373,-5156
16.8400,-5158
16.8427,-5157
16.8453,-5157
16.8480,-5157
16.8507,-5157
16.8533,-5158
16.8560,-5158
16.8587,-5159
16.8613,-5159
16.8640,-5158
16.8667,-5159
16.8693,-5160
16.8720,-5160
16.8747,-5160
16.8773,-5160
16.8800,-5161
16.8827,-5162
16.8853,-5161
16.8880,-5162
16.8907,-5162
16.8933,-5162
16.8960,-5162
16.8987,-5161
16.9013,-5161
16.9040,-5160
16.9067,-5162
16.9093,-5163
16.9120,-5163
16.9147,-5163
16.9173,-5163
16.9200,-5163
16.9227,-5163
16.9253,-5163
16.9280,-5162
16.9307,-5164
16.9333,-5163
16.9360,-5165
16.9387,-5164
16.9413,-5165
16.9440,-5165
16.9467,-5166
16.9493,-5164
16.9520,-5166
16.9547,-5166
16.9573,-5167
16.9600,-5167
16.9627,-5169
16.9653,-5170
16.9680,-5170
16.9707,-5171
16.9733,-5171
16.9760,-5171
16.9787,-5171
16.9813,-5171
16.9840,-5171
16.9867,-5172
16.9893,-5172
16.9920,-5172
16.9947,-5173
16.9973,-5174
17.0000,-5175
17.0027,-5176
17.0053,-5176
17.0080,-5175
17.0107,-5175
17.0133,-5176
17.0160,-5177
17.0187,-5177
17.0213,-5177
17.0240,-5178
17.0267,-5177
17.0293,-5178
17.0320,-5179
17.0347,-5179
17.0373,-5180
17.0400,-5179
17.0427,-5179
17.0453,-5179
17.0480,-5181
17.0507,-5181
17.0533,-5181
17.0560,-5181
17.0587,-5181
17.0613,-5182
17.0640,-5182
17.0667,-5182
17.0693,-5182
17.0720,-5183
17.0747,-5184
17.0773,-5184
17.0800,-5184
17.0827,-5184
17.0853,-5185
17.0880,-5186
17.0907,-5187
17.0933,-5187
17.0960,-5187
17.0987,-5188
17.1013,-5189
17.1040,-5190
17.1067,-5190
17.1093,-5191
17.1120,-5192
17.1147,-5192
17.1173,-5192
17.1200,-5193
17.1227,-5194
17.1253,-5195
17.1280,-5197
17.1307,-5197
17.1333,-5197
17.1360,-5198
17.1387,-5199
17.1413,-5200
17.1440,-5200
17.1467,-5201
17.1493,-5201
17.1520,-5201
17.1547,-5201
17.1573,-5201
17.1600,-5201
17.1627,-5201
17.1653,-5201
17.1680,-5200
17.1707,-5200
17.1733,-5200
17.1760,-5199
17.1787,-5198
17.1813,-5198
17.1840,-5198
17.1867,-5197
17.1893,-5197
17.1920,-5196
17.1947,-5195
17.1973,-5194
17.2000,-5194
17.2027,-5193
17.2053,-5192
17.2080,-5193
17.2107,-5192
17.2133,-5189
17.2160,-5189
17.2187,-5189
17.2213,-5188
17.2240,-5188
17.2267,-5187
17.2293,-5186
17.2320,-5184
17.2347,-5184
17.2373,-5184
17.2400,-5183
17.2427,-5184
17.2453,-5184
17.2480,-5183
17.2507,-5182
17.2533,-5182
17.2560,-5182
17.2587,-5181
17.2613,-5181
17.2640,-5179
17.2667,-5179
17.2693,-5179
17.2720,-5179
17.2747,-5177
17.2773,-5177
17.2800,-5177
17.2827,-5176
17.2853,-5175
17.2880,-5175
17.2907,-5174
17.2933,-5173
17.2960,-5173
17.2987,-5173
17.3013,-5173
17.3040,-5172
17.3067,-5171
17.3093,-5171
17.3120,-5171
17.3147,-5169
17.3173,-5169
17.3200,-5169
17.3227,-5169
17.3253,-5169
17.3280,-5168
17.3307,-5168
17.3333,-5168
17.3360,-5167
17.3387,-5167
17.3413,-5167
17.3440,-5166
17.3467,-5165
17.3493,-5165
17.3520,-5164
17.3547,-5164
17.3573,-5164
17.3600,-5164
17.3627,-5163
17.3653,-5163
17.3680,-5163
17.3707,-5162
17.3733,-5161
17.3760,-5161
17.3787,-5161
17.3813,-5160
17.3840,-5160
17.3867,-5160
17.3893,-5159
17.3920,-5159
17.3947,-5158
17.3973,-5157
17.4000,-5157
17.4027,-5156
17.4053,-5156
17.4080,-5155
17.4107,-5154
17.4133,-5154
17.4160,-5153
17.4187,-5153
17.4213,-5152
17.4240,-5152
17.4267,-5152
17.4293,-5151
17.4320,-5150
17.4347,-5150
17.4373,-5150
17.4400,-5150
17.4427,-5149
17.4453,-5149
17.4480,-5148
17.4507,-5148
17.4533,-5148
17.4560,-5148
17.4587,-5147
17.4613,-5146
17.4640,-5147
17.4667,-5147
17.4693,-5146
17.4720,-5146
17.4747,-5144
17.4773,-5144
17.4800,-5145
17.4827,-5145
17.4853,-5144
17.4880,-5145
17.4907,-5145
17.4933,-5144
17.4960,-5144
17.4987,-5145
17.5013,-5144
17.5040,-5144
17.5067,-5145
17.5093,-5144
17.5120,-5142
17.5147,-5142
17.5173,-5142
17.5200,-5143
17.5227,-5143
17.5253,-5143
17.5280,-5143
17.5307,-5143
17.5333,-5143
17.5360,-5143
17.5387,-5142
17.5413,-5141
17.5440,-5141
17.5467,-5141
17.5493,-5141
17.5520,-5141
17.5547,-5141
17.5573,-5141
17.5600,-5140
17.5627,-5139
17.5653,-5139
17.5680,-5139
17.5707,-5137
17.5733,-5137
17.5760,-5137
17.5787,-5137
17.5813,-5137
17.5840,-5136
17.5867,-5136
17.5893,-5136
17.5920,-5137
17.5947,-5137
17.5973,-5136
17.6000,-5136
17.6027,-5135
17.6053,-5135
17.6080,-5135
17.6107,-5134
17.6133,-5134
17.6160,-5135
17.6187,-5133
17.6213,-5133
17.6240,-5134
17.6267,-5134
17.6293,-5134
17.6320,-5135
17.6347,-5134
17.6373,-5134
17.6400,-5133
17.6427,-5133
17.6453,-5132
17.6480,-5132
17.6507,-5131
17.6533,-5132
17.6560,-5133
17.6587,-5132
17.6613,-5133
17.6640,-5132
17.6667,-5132
17.6693,-5133
17.6720,-5132
17.6747,-5131
17.6773,-5131
17.6800,-5131
17.6827,-5131
17.6853,-5132
17.6880,-5132
17.6907,-5131
17.6933,-5131
17.6960,-5131
17.6987,-5130
17.7013,-5130
17.7040,-5130
17.7067,-5130
17.7093,-5129
17.7120,-5129
17.7147,-5129
17.7173,-5129
17.7200,-5129
17.7227,-5128
17.7253,-5127
17.7280,-5125
17.7307,-5125
17.7333,-5125
17.7360,-5126
17.7387,-5125
17.7413,-5125
17.7440,-5125
17.7467,-5126
17.7493,-5126
17.7520,-5125
17.7547,-5125
17.7573,-5125
17.7600,-5125
17.7627,-5124
17.7653,-5125
17.7680,-5125
17.7707,-5124
17.7733,-5124
17.7760,-5124
17.7787,-5124
17.7813,-5124
17.7840,-5125
17.7867,-5124
17.7893,-5124
17.7920,-5122
17.7947,-5122
17.7973,-5123
17.8000,-5123
17.8027,-5123
17.8053,-5123
17.8080,-5123
17.8107,-5123
17.8133,-5123
17.8160,-5123
17.8187,-5123
17.8213,-5123
17.8240,-5123
17.8267,-5123
17.8293,-5123
17.8320,-5122
17.8347,-5123
17.8373,-5123
17.8400,-5123
17.8427,-5123
17.8453,-5124
17.8480,-5123
17.8507,-5122
17.8533,-5122
17.8560,-5123
17.8587,-5123
17.8613,-5123
17.8640,-5123
17.8667,-5123
17.8693,-5124
17.8720,-5124
17.8747,-5124
17.8773,-5124
17.8800,-5124
17.8827,-5123
17.8853,-5124
17.8880,-5123
17.8907,-5122
17.8933,-5122
17.8960,-5123
17.8987,-5123
17.9013,-5122
17.9040,-5123
17.9067,-5123
17.9093,-5123
17.9120,-5123
17.9147,-5122
17.9173,-5126
17.9200,-5124
17.9227,-5123
17.9253,-5123
17.9280,-5122
17.9307,-5124
17.9333,-5124
17.9360,-5122
17.9387,-5126
17.9413,-5124
17.9440,-5121
17.9467,-5124
17.9493,-5123
17.9520,-5122
17.9547,-5126
17.9573,-5125
17.9600,-5122
17.9627,-5119
17.9653,-5122
17.9680,-5121
17.9707,-5121
17.9733,-5121
17.9760,-5124
17.9787,-5124
17.9813,-5123
17.9840,-5122
17.9867,-5121
17.9893,-5122
17.9920,-5125
17.9947,-5124
17.9973,-5122
18.0000,-5124
18.0027,-5119
18.0053,-5122
18.0080,-5125
18.0107,-5125
18.0133,-5123
18.0160,-5122
18.0187,-5124
18.0213,-5124
18.0240,-5124
18.0267,-5120
18.0293,-5122
18.0320,-5122
18.0347,-5122
18.0373,-5122
18.0400,-5121
18.0427,-5119
18.0453,-5121
18.0480,-5118
18.0507,-5123
18.0533,-5124
18.0560,-5120
18.0587,-5118
18.0613,-5120
18.0640,-5120
18.0667,-5122
18.0693,-5120
18.0720,-5119
18.0747,-5121
18.0773,-5122
18.0800,-5119
18.0827,-5122
18.0853,-5119
18.0880,-5119
18.0907,-5118
18.0933,-5118
18.0960,-5118
18.0987,-5118
18.1013,-5119
18.1040,-5118
18.1067,-5118
18.1093,-5118
18.1120,-5118
18.1147,-5119
18.1173,-5119
18.1200,-5119
18.1227,-5118
18.1253,-5119
18.1280,-5119
18.1307,-5119
18.1333,-5119
18.1360,-5119
18.1387,-5119
18.1413,-5119
18.1440,-5119
18.1467,-5120
18.1493,-5120
18.1520,-5119
18.1547,-5119
18.1573,-5119
18.1600,-5119
18.1627,-5119
18.1653,-5120
18.1680,-5119
18.1707,-5119
18.1733,-5118
18.1760,-5118
18.1787,-5118
18.1813,-5118
18.1840,-5119
18.1867,-5119
18.1893,-5119
18.1920,-5119
18.1947,-5119
18.1973,-5120
18.2000,-5120
18.2027,-5119
18.2053,-5119
18.2080,-5119
18.2107,-5119
18.2133,-5119
18.2160,-5118
18.2187,-5118
18.2213,-5119
18.2240,-5119
18.2267,-5119
18.2293,-5118
18.2320,-5119
18.2347,-5119
18.2373,-5119
18.2400,-5120
18.2427,-5121
18.2453,-5122
18.2480,-5122
18.2507,-5121
18.2533,-5120
18.2560,-5121
18.2587,-5122
18.2613,-5123
18.2640,-5123
18.2667,-5122
18.2693,-5122
18.2720,-5122
18.2747,-5122
18.2773,-5120
18.2800,-5121
18.2827,-5122
18.2853,-5122
18.2880,-5123
18.2907,-5123
18.2933,-5123
18.2960,-5123
18.2987,-5123
18.3013,-5123
18.3040,-5123
18.3067,-5123
18.3093,-5123
18.3120,-5124
18.3147,-5124
18.3173,-5124
18.3200,-5124
18.3227,-5124
18.3253,-5124
18.3280,-5124
18.3307,-5124
18.3333,-5124
18.3360,-5124
18.3387,-5124
18.3413,-5124
18.3440,-5125
18.3467,-5125
18.3493,-5125
18.3520,-5125
18.3547,-5125
18.3573,-5126
18.3600,-5126
18.3627,-5128
18.3653,-5128
18.3680,-5127
18.3707,-5128
18.3733,-5128
18.3760,-5129
18.3787,-5129
18.3813,-5129
18.3840,-5129
18.3867,-5129
18.3893,-5129
18.3920,-5130
18.3947,-5130
18.3973,-5130
18.4000,-5130
18.4027,-5130
18.4053,-5130
18.4080,-5130
18.4107,-5131
18.4133,-5132
18.4160,-5131
18.4187,-5130
18.4213,-5131
18.4240,-5131
18.4267,-5132
18.4293,-5132
18.4320,-5132
18.4347,-5132
18.4373,-5132
18.4400,-5132
18.4427,-5132
18.4453,-5132
18.4480,-5132
18.4507,-5132
18.4533,-5131
18.4560,-5131
18.4587,-5131
18.4613,-5132
18.4640,-5132
18.4667,-5132
18.4693,-5132
18.4720,-5133
18.4747,-5133
18.4773,-5133
18.4800,-5133
18.4827,-5132
18.4853,-5133
18.4880,-5132
18.4907,-5132
18.4933,-5133
18.4960,-5133
18.4987,-5133
18.5013,-5133
18.5040,-5134
18.5067,-5134
18.5093,-5135
18.5120,-5135
18.5147,-5134
18.5173,-5135
18.5200,-5135
18.5227,-5135
18.5253,-5136
18.5280,-5136
18.5307,-5136
18.5333,-5136
18.5360,-5137
18.5387,-5137
18.5413,-5138
18.5440,-5137
18.5467,-5137
18.5493,-5138
18.5520,-5138
18.5547,-5138
18.5573,-5138
18.5600,-5138
18.5627,-5138
18.5653,-5138
18.5680,-5138
18.5707,-5138
18.5733,-5138
18.5760,-5138
18.5787,-5138
18.5813,-5138
18.5840,-5138
18.5867,-5138
18.5893,-5138
18.5920,-5138
18.5947,-5138
18.5973,-5138
18.6000,-5138
18.6027,-5138
18.6053,-5138
18.6080,-5139
18.6107,-5139
18.6133,-5139
18.6160,-5138
18.6187,-5138
18.6213,-5138
18.6240,-5138
18.6267,-5138
18.6293,-5139
18.6320,-5139
18.6347,-5138
18.6373,-5139
18.6400,-5140
18.6427,-5140
18.6453,-5140
18.6480,-5140
18.6507,-5140
18.6533,-5139
18.6560,-5139
18.6587,-5140
18.6613,-5140
18.6640,-5141
18.6667,-5141
18.6693,-5141
18.6720,-5141
18.6747,-5142
18.6773,-5142
18.6800,-5141
18.6827,-5140
18.6853,-5141
18.6880,-5141
18.6907,-5141
18.6933,-5140
18.6960,-5139
18.6987,-5139
18.7013,-5139
18.7040,-5139
18.7067,-5139
18.7093,-5139
18.7120,-5138
18.7147,-5138
18.7173,-5138
18.7200,-5139
18.7227,-5138
18.7253,-5138
18.7280,-5138
18.7307,-5138
18.7333,-5138
18.7360,-5138
18.7387,-5139
18.7413,-5138
18.7440,-5138
18.7467,-5138
18.7493,-5138
18.7520,-5138
18.7547,-5138
18.7573,-5138
18.7600,-5138
18.7627,-5138
18.7653,-5139
18.7680,-5139
18.7707,-5138
18.7733,-5138
18.7760,-5138
18.7787,-5137
18.7813,-5138
18.7840,-5138
18.7867,-5139
18.7893,-5140
18.7920,-5140
18.7947,-5139
18.7973,-5140
18.8000,-5140
18.8027,-5140
18.8053,-5140
18.8080,-5140
18.8107,-5141
18.8133,-5140
18.8160,-5140
18.8187,-5140
18.8213,-5139
18.8240,-5138
18.8267,-5138
18.8293,-5138
18.8320,-5138
18.8347,-5138
18.8373,-5139
18.8400,-5140
18.8427,-5140
18.8453,-5140
18.8480,-5139
18.8507,-5139
18.8533,-5139
18.8560,-5140
18.8587,-5140
18.8613,-5141
18.8640,-5141
18.8667,-5141
18.8693,-5141
18.8720,-5141
18.8747,-5141
18.8773,-5142
18.8800,-5142
18.8827,-5142
18.8853,-5141
18.8880,-5141
18.8907,-5141
18.8933,-5141
18.8960,-5141
18.8987,-5141
18.9013,-5142
18.9040,-5142
18.9067,-5142
18.9093,-5143
18.9120,-5143
18.9147,-5141
18.9173,-5141
18.9200,-5143
18.9227,-5143
18.9253,-5142
18.9280,-5141
18.9307,-5141
18.9333,-5142
18.9360,-5142
18.9387,-5142
18.9413,-5142
18.9440,-5142
18.9467,-5142
18.9493,-5141
18.9520,-5141
18.9547,-5142
18.9573,-5142
18.9600,-5142
18.9627,-5143
18.9653,-5143
18.9680,-5143
18.9707,-5144
18.9733,-5143
18.9760,-5143
18.9787,-5143
18.9813,-5143
18.9840,-5144
18.9867,-5144
18.9893,-5144
18.9920,-5144
18.9947,-5144
18.9973,-5145
19.0000,-5145
19.0027,-5146
19.0053,-5146
19.0080,-5146
19.0107,-5145
19.0133,-5145
19.0160,-5145
19.0187,-5144
19.0213,-5144
19.0240,-5144
19.0267,-5145
19.0293,-5144
19.0320,-5144
19.0347,-5144
19.0373,-5144
19.0400,-5144
19.0427,-5144
19.0453,-5143
19.0480,-5144
19.0507,-5146
19.0533,-5144
19.0560,-5144
19.0587,-5144
19.0613,-5144
19.0640,-5144
19.0667,-5143
19.0693,-5143
19.0720,-5143
19.0747,-5143
19.0773,-5143
19.0800,-5143
19.0827,-5143
19.0853,-5143
19.0880,-5143
19.0907,-5143
19.0933,-5142
19.0960,-5142
19.0987,-5142
19.1013,-5142
19.1040,-5142
19.1067,-5141
19.1093,-5141
19.1120,-5141
19.1147,-5141
19.1173,-5142
19.1200,-5141
19.1227,-5140
19.1253,-5140
19.1280,-5140
19.1307,-5140
19.1333,-5139
19.1360,-5138
19.1387,-5139
19.1413,-5139
19.1440,-5139
19.1467,-5139
19.1493,-5139
19.1520,-5138
19.1547,-5137
19.1573,-5137
19.1600,-5138
19.1627,-5138
19.1653,-5137
19.1680,-5137
19.1707,-5136
19.1733,-5137
19.1760,-5136
19.1787,-5136
19.1813,-5135
19.1840,-5135
19.1867,-5135
19.1893,-5135
19.1920,-5135
19.1947,-5134
19.1973,-5134
19.2000,-5133
19.2027,-5133
19.2053,-5132
19.2080,-5132
19.2107,-5131
19.2133,-5131
19.2160,-5132
19.2187,-5132
19.2213,-5131
19.2240,-5130
19.2267,-5130
19.2293,-5130
19.2320,-5130
19.2347,-5129
19.2373,-5127
19.2400,-5127
19.2427,-5127
19.2453,-5127
19.2480,-5128
19.2507,-5128
19.2533,-5127
19.2560,-5127
19.2587,-5126
19.2613,-5126
19.2640,-5125
19.2667,-5125
19.2693,-5124
19.2720,-5122
19.2747,-5123
19.2773,-5123
19.2800,-5122
19.2827,-5122
19.2853,-5121
19.2880,-5121
19.2907,-5122
19.2933,-5120
19.2960,-5120
19.2987,-5121
19.3013,-5121
19.3040,-5121
19.3067,-5121
19.3093,-5121
19.3120,-5120
19.3147,-5121
19.3173,-5121
19.3200,-5121
19.3227,-5121
19.3253,-5120
19.3280,-5120
19.3307,-5120
19.3333,-5120
19.3360,-5120
19.3387,-5121
19.3413,-5121
19.3440,-5121
19.3467,-5121
19.3493,-5121
19.3520,-5121
19.3547,-5121
19.3573,-5121
19.3600,-5121
19.3627,-5121
19.3653,-5121
19.3680,-5121
19.3707,-5120
19.3733,-5120
19.3760,-5120
19.3787,-5121
19.3813,-5121
19.3840,-5121
19.3867,-5121
19.3893,-5121
19.3920,-5121
19.3947,-5121
19.3973,-5121
19.4000,-5121
19.4027,-5121
19.4053,-5121
19.4080,-5122
19.4107,-5122
19.4133,-5122
19.4160,-5122
19.4187,-5122
19.4213,-5122
19.4240,-5122
19.4267,-5122
19.4293,-5123
19.4320,-5123
19.4347,-5122
19.4373,-5122
19.4400,-5122
19.4427,-5122
19.4453,-5123
19.4480,-5123
19.4507,-5123
19.4533,-5124
19.4560,-5124
19.4587,-5123
19.4613,-5123
19.4640,-5124
19.4667,-5124
19.4693,-5124
19.4720,-5123
19.4747,-5123
19.4773,-5123
19.4800,-5123
19.4827,-5123
19.4853,-5123
19.4880,-5123
19.4907,-5122
19.4933,-5122
19.4960,-5122
19.4987,-5122
19.5013,-5122
19.5040,-5122
19.5067,-5122
19.5093,-5122
19.5120,-5122
19.5147,-5122
19.5173,-5122
19.5200,-5122
19.5227,-5123
19.5253,-5123
19.5280,-5123
19.5307,-5124
19.5333,-5125
19.5360,-5125
19.5387,-5124
19.5413,-5125
19.5440,-5125
19.5467,-5125
19.5493,-5125
19.5520,-5126
19.5547,-5126
19.5573,-5126
19.5600,-5126
19.5627,-5126
19.5653,-5126
19.5680,-5127
19.5707,-5126
19.5733,-5127
19.5760,-5127
19.5787,-5128
19.5813,-5127
19.5840,-5127
19.5867,-5127
19.5893,-5128
19.5920,-5128
19.5947,-5129
19.5973,-5130
19.6000,-5129
19.6027,-5130
19.6053,-5131
19.6080,-5131
19.6107,-5130
19.6133,-5130
19.6160,-5130
19.6187,-5130
19.6213,-5131
19.6240,-5132
19.6267,-5132
19.6293,-5132
19.6320,-5132
19.6347,-5132
19.6373,-5133
19.6400,-5132
19.6427,-5133
19.6453,-5133
19.6480,-5133
19.6507,-5133
19.6533,-5133
19.6560,-5132
19.6587,-5132
19.6613,-5132
19.6640,-5133
19.6667,-5132
19.6693,-5132
19.6720,-5131
19.6747,-5131
19.6773,-5129
19.6800,-5129
19.6827,-5130
19.6853,-5130
19.6880,-5130
19.6907,-5130
19.6933,-5129
19.6960,-5128
19.6987,-5129
19.7013,-5129
19.7040,-5128
19.7067,-5128
19.7093,-5127
19.7120,-5127
19.7147,-5126
19.7173,-5127
19.7200,-5127
19.7227,-5126
19.7253,-5127
19.7280,-5127
19.7307,-5126
19.7333,-5128
19.7360,-5129
19.7387,-5129
19.7413,-5129
19.7440,-5129
19.7467,-5128
19.7493,-5128
19.7520,-5129
19.7547,-5130
19.7573,-5130
19.7600,-5129
19.7627,-5129
19.7653,-5129
19.7680,-5130
19.7707,-5130
19.7733,-5130
19.7760,-5129
19.7787,-5129
19.7813,-5129
19.7840,-5130
19.7867,-5130
19.7893,-5130
19.7920,-5130
19.7947,-5130
19.7973,-5130
19.8000,-5131
19.8027,-5132
19.8053,-5131
19.8080,-5131
19.8107,-5131
19.8133,-5132
19.8160,-5132
19.8187,-5132
19.8213,-5132
19.8240,-5133
19.8267,-5134
19.8293,-5134
19.8320,-5134
19.8347,-5134
19.8373,-5134
19.8400,-5134
19.8427,-5135
19.8453,-5135
19.8480,-5135
19.8507,-5136
19.8533,-5136
19.8560,-5137
19.8587,-5137
19.8613,-5139
19.8640,-5139
19.8667,-5139
19.8693,-5139
19.8720,-5138
19.8747,-5139
19.8773,-5140
19.8800,-5140
19.8827,-5141
19.8853,-5141
19.8880,-5142
19.8907,-5142
19.8933,-5143
19.8960,-5143
19.8987,-5143
19.9013,-5144
19.9040,-5144
19.9067,-5144
19.9093,-5144
19.9120,-5145
19.9147,-5146
19.9173,-5147
19.9200,-5147
19.9227,-5147
19.9253,-5147
19.9280,-5148
19.9307,-5148
19.9333,-5149
19.9360,-5148
19.9387,-5148
19.9413,-5148
19.9440,-5148
19.9467,-5148
19.9493,-5148
19.9520,-5149
19.9547,-5151
19.9573,-5152
19.9600,-5152
19.9627,-5152
19.9653,-5152
19.9680,-5150
19.9707,-5152
19.9733,-5154
19.9760,-5154
19.9787,-5152
19.9813,-5155
19.9840,-5155
19.9867,-5153
19.9893,-5152
19.9920,-5155
19.9947,-5154
19.9973,-5154
20.0000,-5154
20.0027,-5154
20.0053,-5157
20.0080,-5155
20.0107,-5154
20.0133,-5155
20.0160,-5156
20.0187,-5157
20.0213,-5156
20.0240,-5154
20.0267,-5156
20.0293,-5157
20.0320,-5158
20.0347,-5157
20.0373,-5157
20.0400,-5157
20.0427,-5157
20.0453,-5158
20.0480,-5158
20.0507,-5160
20.0533,-5160
20.0560,-5160
20.0587,-5159
20.0613,-5159
20.0640,-5160
20.0667,-5160
20.0693,-5161
20.0720,-5160
20.0747,-5160
20.0773,-5160
20.0800,-5160
20.0827,-5160
20.0853,-5160
20.0880,-5160
20.0907,-5160
20.0933,-5160
20.0960,-5159
20.0987,-5160
20.1013,-5160
20.1040,-5160
20.1067,-5160
20.1093,-5160
20.1120,-5162
20.1147,-5160
20.1173,-5161
20.1200,-5162
20.1227,-5162
20.1253,-5162
20.1280,-5161
20.1307,-5161
20.1333,-5162
20.1360,-5163
20.1387,-5162
20.1413,-5162
20.1440,-5163
20.1467,-5164
20.1493,-5163
20.1520,-5163
20.1547,-5163
20.1573,-5163
20.1600,-5164
20.1627,-5165
20.1653,-5165
20.1680,-5165
20.1707,-5165
20.1733,-5165
20.1760,-5166
20.1787,-5166
20.1813,-5166
20.1840,-5167
20.1867,-5167
20.1893,-5167
20.1920,-5166
20.1947,-5166
20.1973,-5165
20.2000,-5166
20.2027,-5168
20.2053,-5167
20.2080,-5168
20.2107,-5168
20.2133,-5168
20.2160,-5168
20.2187,-5169
20.2213,-5169
20.2240,-5169
20.2267,-5169
20.2293,-5169
20.2320,-5169
20.2347,-5169
20.2373,-5170
20.2400,-5171
20.2427,-5171
20.2453,-5171
20.2480,-5171
20.2507,-5171
20.2533,-5171
20.2560,-5172
20.2587,-5171
20.2613,-5171
20.2640,-5172
20.2667,-5173
20.2693,-5172
20.2720,-5172
20.2747,-5172
20.2773,-5172
20.2800,-5172
20.2827,-5173
20.2853,-5174
20.2880,-5176
20.2907,-5175
20.2933,-5174
20.2960,-5175
20.2987,-5174
20.3013,-5175
20.3040,-5175
20.3067,-5174
20.3093,-5174
20.3120,-5174
20.3147,-5175
20.3173,-5175
20.3200,-5174
20.3227,-5175
20.3253,-5176
20.3280,-5176
20.3307,-5176
20.3333,-5176
20.3360,-5176
20.3387,-5177
20.3413,-5177
20.3440,-5178
20.3467,-5178
20.3493,-5178
20.3520,-5178
20.3547,-5179
20.3573,-5179
20.3600,-5178
20.3627,-5178
20.3653,-5179
20.3680,-5180
20.3707,-5180
20.3733,-5181
20.3760,-5181
20.3787,-5180
20.3813,-5181
20.3840,-5181
20.3867,-5180
20.3893,-5181
20.3920,-5182
20.3947,-5182
20.3973,-5182
20.4000,-5182
20.4027,-5182
20.4053,-5182
20.4080,-5182
20.4107,-5183
